Forward Packets,Forward Bytes,Delta Forward Packets,Delta Forward Bytes,Forward Instantaneous Packets per Second,Forward Average Packets per second,Forward Instantaneous Bytes per Second,Forward Average Bytes per second,Reverse Packets,Reverse Bytes,Delta Reverse Packets,Delta Reverse Bytes,DeltaReverse Instantaneous Packets per Second,Reverse Average Packets per second,Reverse Instantaneous Bytes per Second,Reverse Average Bytes per second,Traffic Type
59,4026,0,0,0,0.8676470588,0,59.20588235,98,13077,0,0,0,1.441176471,0,192.3088235,dns
59,4026,0,0,0,0.8676470588,0,59.20588235,99,13285,1,208,1,1.434782609,208,192.5362319,dns
59,4026,0,0,0,0.8550724638,0,58.34782609,99,13285,1,208,1,1.434782609,208,192.5362319,dns
59,4026,0,0,0,0.8550724638,0,58.34782609,99,13285,0,0,0,1.414285714,0,189.7857143,dns
59,4026,0,0,0,0.8428571429,0,57.51428571,99,13285,0,0,0,1.414285714,0,189.7857143,dns
59,4026,0,0,0,0.8428571429,0,57.51428571,100,13356,1,71,1,1.408450704,71,188.1126761,dns
60,4092,1,66,1,0.8450704225,66,57.63380282,100,13356,1,71,1,1.408450704,71,188.1126761,dns
60,4092,1,66,1,0.8450704225,66,57.63380282,102,13700,2,344,2,1.416666667,344,190.2777778,dns
61,4166,1,74,1,0.8472222222,74,57.86111111,102,13700,2,344,2,1.416666667,344,190.2777778,dns
61,4166,1,74,1,0.8472222222,74,57.86111111,111,14323,9,623,9,1.520547945,623,196.2054795,dns
69,4708,8,542,8,0.9452054795,542,64.49315068,111,14323,9,623,9,1.520547945,623,196.2054795,dns
69,4708,8,542,8,0.9452054795,542,64.49315068,111,14323,0,0,0,1.5,0,193.5540541,dns
69,4708,0,0,0,0.9324324324,0,63.62162162,111,14323,0,0,0,1.5,0,193.5540541,dns
69,4708,0,0,0,0.9324324324,0,63.62162162,112,14527,1,204,1,1.493333333,204,193.6933333,dns
69,4708,0,0,0,0.92,0,62.77333333,112,14527,1,204,1,1.493333333,204,193.6933333,dns
69,4708,0,0,0,0.92,0,62.77333333,112,14527,0,0,0,1.473684211,0,191.1447368,dns
69,4708,0,0,0,0.9078947368,0,61.94736842,112,14527,0,0,0,1.473684211,0,191.1447368,dns
69,4708,0,0,0,0.9078947368,0,61.94736842,114,15149,2,622,2,1.480519481,622,196.7402597,dns
69,4708,0,0,0,0.8961038961,0,61.14285714,114,15149,2,622,2,1.480519481,622,196.7402597,dns
69,4708,0,0,0,0.8961038961,0,61.14285714,114,15149,0,0,0,1.461538462,0,194.2179487,dns
69,4708,0,0,0,0.8846153846,0,60.35897436,114,15149,0,0,0,1.461538462,0,194.2179487,dns
69,4708,0,0,0,0.8846153846,0,60.35897436,115,15462,1,313,1,1.455696203,313,195.721519,dns
69,4708,0,0,0,0.8734177215,0,59.59493671,115,15462,1,313,1,1.455696203,313,195.721519,dns
69,4708,0,0,0,0.8734177215,0,59.59493671,115,15462,0,0,0,1.4375,0,193.275,dns
69,4708,0,0,0,0.8625,0,58.85,115,15462,0,0,0,1.4375,0,193.275,dns
69,4708,0,0,0,0.8625,0,58.85,116,15793,1,331,1,1.432098765,331,194.9753086,dns
69,4708,0,0,0,0.8518518519,0,58.12345679,116,15793,1,331,1,1.432098765,331,194.9753086,dns
69,4708,0,0,0,0.8518518519,0,58.12345679,116,15793,0,0,0,1.414634146,0,192.597561,dns
69,4708,0,0,0,0.8414634146,0,57.41463415,116,15793,0,0,0,1.414634146,0,192.597561,dns
69,4708,0,0,0,0.8414634146,0,57.41463415,117,15864,1,71,1,1.409638554,71,191.1325301,dns
70,4774,1,66,1,0.843373494,66,57.51807229,117,15864,1,71,1,1.409638554,71,191.1325301,dns
70,4774,1,66,1,0.843373494,66,57.51807229,119,16232,2,368,2,1.416666667,368,193.2380952,dns
71,4848,1,74,1,0.8452380952,74,57.71428571,119,16232,2,368,2,1.416666667,368,193.2380952,dns
71,4848,1,74,1,0.8452380952,74,57.71428571,128,16855,9,623,9,1.505882353,623,198.2941176,dns
79,5390,8,542,8,0.9294117647,542,63.41176471,128,16855,9,623,9,1.505882353,623,198.2941176,dns
79,5390,8,542,8,0.9294117647,542,63.41176471,128,16855,0,0,0,1.488372093,0,195.9883721,dns
79,5390,0,0,0,0.9186046512,0,62.6744186,128,16855,0,0,0,1.488372093,0,195.9883721,dns
79,5390,0,0,0,0.9186046512,0,62.6744186,130,17449,2,594,2,1.494252874,594,200.5632184,dns
79,5390,0,0,0,0.908045977,0,61.95402299,130,17449,2,594,2,1.494252874,594,200.5632184,dns
79,5390,0,0,0,0.908045977,0,61.95402299,130,17449,0,0,0,1.477272727,0,198.2840909,dns
79,5390,0,0,0,0.8977272727,0,61.25,130,17449,0,0,0,1.477272727,0,198.2840909,dns
79,5390,0,0,0,0.8977272727,0,61.25,131,17596,1,147,1,1.471910112,147,197.7078652,dns
79,5390,0,0,0,0.8876404494,0,60.56179775,131,17596,1,147,1,1.471910112,147,197.7078652,dns
79,5390,0,0,0,0.8876404494,0,60.56179775,131,17596,0,0,0,1.455555556,0,195.5111111,dns
79,5390,0,0,0,0.8777777778,0,59.88888889,131,17596,0,0,0,1.455555556,0,195.5111111,dns
79,5390,0,0,0,0.8777777778,0,59.88888889,132,17802,1,206,1,1.450549451,206,195.6263736,dns
79,5390,0,0,0,0.8681318681,0,59.23076923,132,17802,1,206,1,1.450549451,206,195.6263736,dns
79,5390,0,0,0,0.8681318681,0,59.23076923,132,17802,0,0,0,1.434782609,0,193.5,dns
79,5390,0,0,0,0.8586956522,0,58.58695652,132,17802,0,0,0,1.434782609,0,193.5,dns
79,5390,0,0,0,0.8586956522,0,58.58695652,133,18035,1,233,1,1.430107527,233,193.9247312,dns
79,5390,0,0,0,0.8494623656,0,57.95698925,133,18035,1,233,1,1.430107527,233,193.9247312,dns
79,5390,0,0,0,0.8494623656,0,57.95698925,134,18106,1,71,1,1.425531915,71,192.6170213,dns
80,5456,1,66,1,0.8510638298,66,58.04255319,134,18106,1,71,1,1.425531915,71,192.6170213,dns
80,5456,1,66,1,0.8510638298,66,58.04255319,140,18684,6,578,6,1.473684211,578,196.6736842,dns
86,5866,6,410,6,0.9052631579,410,61.74736842,140,18684,6,578,6,1.473684211,578,196.6736842,dns
86,5866,6,410,6,0.9052631579,410,61.74736842,145,19042,5,358,5,1.510416667,358,198.3541667,dns
89,6072,3,206,3,0.9270833333,206,63.25,145,19042,5,358,5,1.510416667,358,198.3541667,dns
89,6072,3,206,3,0.9270833333,206,63.25,146,19263,1,221,1,1.505154639,221,198.5876289,dns
89,6072,0,0,0,0.9175257732,0,62.59793814,146,19263,1,221,1,1.505154639,221,198.5876289,dns
89,6072,0,0,0,0.9175257732,0,62.59793814,146,19263,0,0,0,1.489795918,0,196.5612245,dns
89,6072,0,0,0,0.9081632653,0,61.95918367,146,19263,0,0,0,1.489795918,0,196.5612245,dns
89,6072,0,0,0,0.9081632653,0,61.95918367,147,19593,1,330,1,1.484848485,330,197.9090909,dns
89,6072,0,0,0,0.898989899,0,61.33333333,147,19593,1,330,1,1.484848485,330,197.9090909,dns
89,6072,0,0,0,0.898989899,0,61.33333333,147,19593,0,0,0,1.47,0,195.93,dns
89,6072,0,0,0,0.89,0,60.72,147,19593,0,0,0,1.47,0,195.93,dns
89,6072,0,0,0,0.89,0,60.72,148,19921,1,328,1,1.465346535,328,197.2376238,dns
89,6072,0,0,0,0.8811881188,0,60.11881188,148,19921,1,328,1,1.465346535,328,197.2376238,dns
89,6072,0,0,0,0.8811881188,0,60.11881188,148,19921,0,0,0,1.450980392,0,195.3039216,dns
89,6072,0,0,0,0.8725490196,0,59.52941176,148,19921,0,0,0,1.450980392,0,195.3039216,dns
89,6072,0,0,0,0.8725490196,0,59.52941176,149,20074,1,153,1,1.446601942,153,194.8932039,dns
89,6072,0,0,0,0.8640776699,0,58.95145631,149,20074,1,153,1,1.446601942,153,194.8932039,dns
89,6072,0,0,0,0.8640776699,0,58.95145631,150,20231,1,157,1,1.442307692,157,194.5288462,dns
89,6072,0,0,0,0.8557692308,0,58.38461538,150,20231,1,157,1,1.442307692,157,194.5288462,dns
89,6072,0,0,0,0.8557692308,0,58.38461538,150,20231,0,0,0,1.428571429,0,192.6761905,dns
89,6072,0,0,0,0.8476190476,0,57.82857143,150,20231,0,0,0,1.428571429,0,192.6761905,dns
89,6072,0,0,0,0.8476190476,0,57.82857143,151,20302,1,71,1,1.424528302,71,191.5283019,dns
90,6138,1,66,1,0.8490566038,66,57.90566038,151,20302,1,71,1,1.424528302,71,191.5283019,dns
90,6138,1,66,1,0.8490566038,66,57.90566038,161,21214,10,912,10,1.504672897,912,198.2616822,dns
99,6754,9,616,9,0.9252336449,616,63.12149533,161,21214,10,912,10,1.504672897,912,198.2616822,dns
99,6754,9,616,9,0.9252336449,616,63.12149533,161,21214,0,0,0,1.490740741,0,196.4259259,dns
99,6754,0,0,0,0.9166666667,0,62.53703704,161,21214,0,0,0,1.490740741,0,196.4259259,dns
99,6754,0,0,0,0.9166666667,0,62.53703704,162,21396,1,182,1,1.486238532,182,196.293578,dns
99,6754,0,0,0,0.9082568807,0,61.96330275,162,21396,1,182,1,1.486238532,182,196.293578,dns
99,6754,0,0,0,0.9082568807,0,61.96330275,162,21396,0,0,0,1.472727273,0,194.5090909,dns
99,6754,0,0,0,0.9,0,61.4,162,21396,0,0,0,1.472727273,0,194.5090909,dns
99,6754,0,0,0,0.9,0,61.4,163,21560,1,164,1,1.468468468,164,194.2342342,dns
99,6754,0,0,0,0.8918918919,0,60.84684685,163,21560,1,164,1,1.468468468,164,194.2342342,dns
99,6754,0,0,0,0.8918918919,0,60.84684685,163,21560,0,0,0,1.455357143,0,192.5,dns
99,6754,0,0,0,0.8839285714,0,60.30357143,163,21560,0,0,0,1.455357143,0,192.5,dns
99,6754,0,0,0,0.8839285714,0,60.30357143,164,21902,1,342,1,1.451327434,342,193.8230088,dns
99,6754,0,0,0,0.8761061947,0,59.7699115,164,21902,1,342,1,1.451327434,342,193.8230088,dns
99,6754,0,0,0,0.8761061947,0,59.7699115,165,22213,1,311,1,1.447368421,311,194.8508772,dns
99,6754,0,0,0,0.8684210526,0,59.24561404,165,22213,1,311,1,1.447368421,311,194.8508772,dns
99,6754,0,0,0,0.8684210526,0,59.24561404,165,22213,0,0,0,1.434782609,0,193.1565217,dns
99,6754,0,0,0,0.8608695652,0,58.73043478,165,22213,0,0,0,1.434782609,0,193.1565217,dns
99,6754,0,0,0,0.8608695652,0,58.73043478,166,22428,1,215,1,1.431034483,215,193.3448276,dns
99,6754,0,0,0,0.8534482759,0,58.22413793,166,22428,1,215,1,1.431034483,215,193.3448276,dns
99,6754,0,0,0,0.8534482759,0,58.22413793,166,22428,0,0,0,1.418803419,0,191.6923077,dns
99,6754,0,0,0,0.8461538462,0,57.72649573,166,22428,0,0,0,1.418803419,0,191.6923077,dns
99,6754,0,0,0,0.8461538462,0,57.72649573,167,22499,1,71,1,1.415254237,71,190.6694915,dns
100,6820,1,66,1,0.8474576271,66,57.79661017,167,22499,1,71,1,1.415254237,71,190.6694915,dns
100,6820,1,66,1,0.8474576271,66,57.79661017,177,23478,10,979,10,1.487394958,979,197.2941176,dns
109,7436,9,616,9,0.9159663866,616,62.48739496,177,23478,10,979,10,1.487394958,979,197.2941176,dns
109,7436,9,616,9,0.9159663866,616,62.48739496,177,23478,0,0,0,1.475,0,195.65,dns
109,7436,0,0,0,0.9083333333,0,61.96666667,177,23478,0,0,0,1.475,0,195.65,dns
109,7436,0,0,0,0.9083333333,0,61.96666667,178,23760,1,282,1,1.47107438,282,196.3636364,dns
109,7436,0,0,0,0.9008264463,0,61.45454545,178,23760,1,282,1,1.47107438,282,196.3636364,dns
109,7436,0,0,0,0.9008264463,0,61.45454545,178,23760,0,0,0,1.459016393,0,194.7540984,dns
109,7436,0,0,0,0.893442623,0,60.95081967,178,23760,0,0,0,1.459016393,0,194.7540984,dns
109,7436,0,0,0,0.893442623,0,60.95081967,179,24103,1,343,1,1.455284553,343,195.9593496,dns
