Forward Packets,Forward Bytes,Delta Forward Packets,Delta Forward Bytes,Forward Instantaneous Packets per Second,Forward Average Packets per second,Forward Instantaneous Bytes per Second,Forward Average Bytes per second,Reverse Packets,Reverse Bytes,Delta Reverse Packets,Delta Reverse Bytes,DeltaReverse Instantaneous Packets per Second,Reverse Average Packets per second,Reverse Instantaneous Bytes per Second,Reverse Average Bytes per second,Traffic Type
318,30716,1,98,1,1.022508039,98,98.76527331,317,30618,1,98,1,1.019292605,98,98.45016077,ping
319,30814,1,98,1,1.022435897,98,98.76282051,317,30618,1,98,1,1.019292605,98,98.45016077,ping
319,30814,1,98,1,1.022435897,98,98.76282051,318,30716,1,98,1,1.019230769,98,98.44871795,ping
320,30912,1,98,1,1.022364217,98,98.76038339,318,30716,1,98,1,1.019230769,98,98.44871795,ping
320,30912,1,98,1,1.022364217,98,98.76038339,319,30814,1,98,1,1.019169329,98,98.44728435,ping
321,31010,1,98,1,1.022292994,98,98.75796178,319,30814,1,98,1,1.019169329,98,98.44728435,ping
321,31010,1,98,1,1.022292994,98,98.75796178,320,30912,1,98,1,1.01910828,98,98.44585987,ping
322,31108,1,98,1,1.022222222,98,98.75555556,320,30912,1,98,1,1.01910828,98,98.44585987,ping
322,31108,1,98,1,1.022222222,98,98.75555556,321,31010,1,98,1,1.019047619,98,98.44444444,ping
323,31206,1,98,1,1.022151899,98,98.75316456,321,31010,1,98,1,1.019047619,98,98.44444444,ping
323,31206,1,98,1,1.022151899,98,98.75316456,322,31108,1,98,1,1.018987342,98,98.44303797,ping
324,31304,1,98,1,1.022082019,98,98.75078864,322,31108,1,98,1,1.018987342,98,98.44303797,ping
324,31304,1,98,1,1.022082019,98,98.75078864,323,31206,1,98,1,1.018927445,98,98.44164038,ping
325,31402,1,98,1,1.022012579,98,98.74842767,323,31206,1,98,1,1.018927445,98,98.44164038,ping
325,31402,1,98,1,1.022012579,98,98.74842767,324,31304,1,98,1,1.018867925,98,98.44025157,ping
326,31500,1,98,1,1.021943574,98,98.7460815,324,31304,1,98,1,1.018867925,98,98.44025157,ping
326,31500,1,98,1,1.021943574,98,98.7460815,325,31402,1,98,1,1.018808777,98,98.43887147,ping
327,31598,1,98,1,1.021875,98,98.74375,325,31402,1,98,1,1.018808777,98,98.43887147,ping
327,31598,1,98,1,1.021875,98,98.74375,326,31500,1,98,1,1.01875,98,98.4375,ping
328,31696,1,98,1,1.021806854,98,98.74143302,326,31500,1,98,1,1.01875,98,98.4375,ping
328,31696,1,98,1,1.021806854,98,98.74143302,327,31598,1,98,1,1.018691589,98,98.43613707,ping
329,31794,1,98,1,1.02173913,98,98.73913043,327,31598,1,98,1,1.018691589,98,98.43613707,ping
329,31794,1,98,1,1.02173913,98,98.73913043,328,31696,1,98,1,1.01863354,98,98.43478261,ping
330,31892,1,98,1,1.021671827,98,98.73684211,328,31696,1,98,1,1.01863354,98,98.43478261,ping
330,31892,1,98,1,1.021671827,98,98.73684211,329,31794,1,98,1,1.018575851,98,98.43343653,ping
331,31990,1,98,1,1.021604938,98,98.7345679,329,31794,1,98,1,1.018575851,98,98.43343653,ping
331,31990,1,98,1,1.021604938,98,98.7345679,330,31892,1,98,1,1.018518519,98,98.43209877,ping
332,32088,1,98,1,1.021538462,98,98.73230769,330,31892,1,98,1,1.018518519,98,98.43209877,ping
332,32088,1,98,1,1.021538462,98,98.73230769,331,31990,1,98,1,1.018461538,98,98.43076923,ping
333,32186,1,98,1,1.021472393,98,98.73006135,331,31990,1,98,1,1.018461538,98,98.43076923,ping
333,32186,1,98,1,1.021472393,98,98.73006135,332,32088,1,98,1,1.018404908,98,98.42944785,ping
334,32284,1,98,1,1.021406728,98,98.72782875,332,32088,1,98,1,1.018404908,98,98.42944785,ping
334,32284,1,98,1,1.021406728,98,98.72782875,333,32186,1,98,1,1.018348624,98,98.42813456,ping
335,32382,1,98,1,1.021341463,98,98.72560976,333,32186,1,98,1,1.018348624,98,98.42813456,ping
335,32382,1,98,1,1.021341463,98,98.72560976,334,32284,1,98,1,1.018292683,98,98.42682927,ping
336,32480,1,98,1,1.021276596,98,98.72340426,334,32284,1,98,1,1.018292683,98,98.42682927,ping
336,32480,1,98,1,1.021276596,98,98.72340426,335,32382,1,98,1,1.018237082,98,98.42553191,ping
337,32578,1,98,1,1.021212121,98,98.72121212,335,32382,1,98,1,1.018237082,98,98.42553191,ping
337,32578,1,98,1,1.021212121,98,98.72121212,336,32480,1,98,1,1.018181818,98,98.42424242,ping
338,32676,1,98,1,1.021148036,98,98.71903323,336,32480,1,98,1,1.018181818,98,98.42424242,ping
338,32676,1,98,1,1.021148036,98,98.71903323,337,32578,1,98,1,1.018126888,98,98.42296073,ping
339,32774,1,98,1,1.021084337,98,98.71686747,337,32578,1,98,1,1.018126888,98,98.42296073,ping
339,32774,1,98,1,1.021084337,98,98.71686747,338,32676,1,98,1,1.018072289,98,98.42168675,ping
341,32914,2,140,2,1.024024024,140,98.84084084,338,32676,1,98,1,1.018072289,98,98.42168675,ping
341,32914,2,140,2,1.024024024,140,98.84084084,340,32816,2,140,2,1.021021021,140,98.54654655,ping
342,33012,1,98,1,1.023952096,98,98.83832335,340,32816,2,140,2,1.021021021,140,98.54654655,ping
342,33012,1,98,1,1.023952096,98,98.83832335,341,32914,1,98,1,1.020958084,98,98.54491018,ping
343,33110,1,98,1,1.023880597,98,98.8358209,341,32914,1,98,1,1.020958084,98,98.54491018,ping
343,33110,1,98,1,1.023880597,98,98.8358209,342,33012,1,98,1,1.020895522,98,98.54328358,ping
344,33208,1,98,1,1.023809524,98,98.83333333,342,33012,1,98,1,1.020895522,98,98.54328358,ping
344,33208,1,98,1,1.023809524,98,98.83333333,343,33110,1,98,1,1.020833333,98,98.54166667,ping
345,33306,1,98,1,1.023738872,98,98.83086053,343,33110,1,98,1,1.020833333,98,98.54166667,ping
345,33306,1,98,1,1.023738872,98,98.83086053,344,33208,1,98,1,1.020771513,98,98.54005935,ping
346,33404,1,98,1,1.023668639,98,98.82840237,344,33208,1,98,1,1.020771513,98,98.54005935,ping
346,33404,1,98,1,1.023668639,98,98.82840237,345,33306,1,98,1,1.020710059,98,98.53846154,ping
347,33502,1,98,1,1.02359882,98,98.8259587,345,33306,1,98,1,1.020710059,98,98.53846154,ping
347,33502,1,98,1,1.02359882,98,98.8259587,346,33404,1,98,1,1.020648968,98,98.53687316,ping
348,33600,1,98,1,1.023529412,98,98.82352941,346,33404,1,98,1,1.020648968,98,98.53687316,ping
348,33600,1,98,1,1.023529412,98,98.82352941,347,33502,1,98,1,1.020588235,98,98.53529412,ping
349,33698,1,98,1,1.023460411,98,98.82111437,347,33502,1,98,1,1.020588235,98,98.53529412,ping
349,33698,1,98,1,1.023460411,98,98.82111437,348,33600,1,98,1,1.020527859,98,98.53372434,ping
350,33796,1,98,1,1.023391813,98,98.81871345,348,33600,1,98,1,1.020527859,98,98.53372434,ping
350,33796,1,98,1,1.023391813,98,98.81871345,349,33698,1,98,1,1.020467836,98,98.53216374,ping
351,33894,1,98,1,1.023323615,98,98.81632653,349,33698,1,98,1,1.020467836,98,98.53216374,ping
351,33894,1,98,1,1.023323615,98,98.81632653,350,33796,1,98,1,1.020408163,98,98.53061224,ping
352,33992,1,98,1,1.023255814,98,98.81395349,350,33796,1,98,1,1.020408163,98,98.53061224,ping
352,33992,1,98,1,1.023255814,98,98.81395349,351,33894,1,98,1,1.020348837,98,98.52906977,ping
353,34090,1,98,1,1.023188406,98,98.8115942,351,33894,1,98,1,1.020348837,98,98.52906977,ping
353,34090,1,98,1,1.023188406,98,98.8115942,352,33992,1,98,1,1.020289855,98,98.52753623,ping
354,34188,1,98,1,1.023121387,98,98.80924855,352,33992,1,98,1,1.020289855,98,98.52753623,ping
354,34188,1,98,1,1.023121387,98,98.80924855,353,34090,1,98,1,1.020231214,98,98.52601156,ping
355,34286,1,98,1,1.023054755,98,98.80691643,353,34090,1,98,1,1.020231214,98,98.52601156,ping
355,34286,1,98,1,1.023054755,98,98.80691643,354,34188,1,98,1,1.020172911,98,98.52449568,ping
356,34384,1,98,1,1.022988506,98,98.8045977,354,34188,1,98,1,1.020172911,98,98.52449568,ping
356,34384,1,98,1,1.022988506,98,98.8045977,355,34286,1,98,1,1.020114943,98,98.52298851,ping
357,34482,1,98,1,1.022922636,98,98.80229226,355,34286,1,98,1,1.020114943,98,98.52298851,ping
357,34482,1,98,1,1.022922636,98,98.80229226,356,34384,1,98,1,1.020057307,98,98.52148997,ping
358,34580,1,98,1,1.022857143,98,98.8,356,34384,1,98,1,1.020057307,98,98.52148997,ping
358,34580,1,98,1,1.022857143,98,98.8,357,34482,1,98,1,1.02,98,98.52,ping
359,34678,1,98,1,1.022792023,98,98.7977208,357,34482,1,98,1,1.02,98,98.52,ping
359,34678,1,98,1,1.022792023,98,98.7977208,358,34580,1,98,1,1.01994302,98,98.51851852,ping
360,34776,1,98,1,1.022727273,98,98.79545455,358,34580,1,98,1,1.01994302,98,98.51851852,ping
360,34776,1,98,1,1.022727273,98,98.79545455,359,34678,1,98,1,1.019886364,98,98.51704545,ping
361,34874,1,98,1,1.02266289,98,98.79320113,359,34678,1,98,1,1.019886364,98,98.51704545,ping
361,34874,1,98,1,1.02266289,98,98.79320113,360,34776,1,98,1,1.019830028,98,98.51558074,ping
362,34972,1,98,1,1.02259887,98,98.79096045,360,34776,1,98,1,1.019830028,98,98.51558074,ping
362,34972,1,98,1,1.02259887,98,98.79096045,361,34874,1,98,1,1.019774011,98,98.51412429,ping
363,35070,1,98,1,1.022535211,98,98.78873239,361,34874,1,98,1,1.019774011,98,98.51412429,ping
363,35070,1,98,1,1.022535211,98,98.78873239,362,34972,1,98,1,1.01971831,98,98.51267606,ping
364,35168,1,98,1,1.02247191,98,98.78651685,362,34972,1,98,1,1.01971831,98,98.51267606,ping
364,35168,1,98,1,1.02247191,98,98.78651685,363,35070,1,98,1,1.019662921,98,98.51123596,ping
365,35266,1,98,1,1.022408964,98,98.78431373,363,35070,1,98,1,1.019662921,98,98.51123596,ping
365,35266,1,98,1,1.022408964,98,98.78431373,364,35168,1,98,1,1.019607843,98,98.50980392,ping
366,35364,1,98,1,1.022346369,98,98.78212291,364,35168,1,98,1,1.019607843,98,98.50980392,ping
366,35364,1,98,1,1.022346369,98,98.78212291,365,35266,1,98,1,1.019553073,98,98.50837989,ping
367,35462,1,98,1,1.022284123,98,98.77994429,365,35266,1,98,1,1.019553073,98,98.50837989,ping
367,35462,1,98,1,1.022284123,98,98.77994429,366,35364,1,98,1,1.019498607,98,98.50696379,ping
368,35560,1,98,1,1.022222222,98,98.77777778,366,35364,1,98,1,1.019498607,98,98.50696379,ping
368,35560,1,98,1,1.022222222,98,98.77777778,367,35462,1,98,1,1.019444444,98,98.50555556,ping
369,35658,1,98,1,1.022160665,98,98.77562327,367,35462,1,98,1,1.019444444,98,98.50555556,ping
369,35658,1,98,1,1.022160665,98,98.77562327,368,35560,1,98,1,1.019390582,98,98.50415512,ping
370,35756,1,98,1,1.022099448,98,98.77348066,368,35560,1,98,1,1.019390582,98,98.50415512,ping
370,35756,1,98,1,1.022099448,98,98.77348066,369,35658,1,98,1,1.019337017,98,98.50276243,ping
371,35854,1,98,1,1.022038567,98,98.77134986,369,35658,1,98,1,1.019337017,98,98.50276243,ping
371,35854,1,98,1,1.022038567,98,98.77134986,370,35756,1,98,1,1.019283747,98,98.50137741,ping
372,35952,1,98,1,1.021978022,98,98.76923077,370,35756,1,98,1,1.019283747,98,98.50137741,ping
372,35952,1,98,1,1.021978022,98,98.76923077,371,35854,1,98,1,1.019230769,98,98.5,ping
373,36050,1,98,1,1.021917808,98,98.76712329,371,35854,1,98,1,1.019230769,98,98.5,ping
373,36050,1,98,1,1.021917808,98,98.76712329,372,35952,1,98,1,1.019178082,98,98.49863014,ping
374,36148,1,98,1,1.021857924,98,98.76502732,372,35952,1,98,1,1.019178082,98,98.49863014,ping
374,36148,1,98,1,1.021857924,98,98.76502732,373,36050,1,98,1,1.019125683,98,98.49726776,ping
375,36246,1,98,1,1.021798365,98,98.76294278,373,36050,1,98,1,1.019125683,98,98.49726776,ping
375,36246,1,98,1,1.021798365,98,98.76294278,374,36148,1,98,1,1.019073569,98,98.49591281,ping
376,36344,1,98,1,1.02173913,98,98.76086957,374,36148,1,98,1,1.019073569,98,98.49591281,ping
376,36344,1,98,1,1.02173913,98,98.76086957,375,36246,1,98,1,1.019021739,98,98.49456522,ping
377,36442,1,98,1,1.021680217,98,98.75880759,375,36246,1,98,1,1.019021739,98,98.49456522,ping
377,36442,1,98,1,1.021680217,98,98.75880759,376,36344,1,98,1,1.01897019,98,98.49322493,ping
378,36540,1,98,1,1.021621622,98,98.75675676,376,36344,1,98,1,1.01897019,98,98.49322493,ping
378,36540,1,98,1,1.021621622,98,98.75675676,377,36442,1,98,1,1.018918919,98,98.49189189,ping
379,36638,1,98,1,1.021563342,98,98.75471698,377,36442,1,98,1,1.018918919,98,98.49189189,ping
379,36638,1,98,1,1.021563342,98,98.75471698,378,36540,1,98,1,1.018867925,98,98.49056604,ping
380,36736,1,98,1,1.021505376,98,98.75268817,378,36540,1,98,1,1.018867925,98,98.49056604,ping
380,36736,1,98,1,1.021505376,98,98.75268817,379,36638,1,98,1,1.018817204,98,98.48924731,ping
381,36834,1,98,1,1.021447721,98,98.75067024,379,36638,1,98,1,1.018817204,98,98.48924731,ping
381,36834,1,98,1,1.021447721,98,98.75067024,380,36736,1,98,1,1.018766756,98,98.48793566,ping
382,36932,1,98,1,1.021390374,98,98.7486631,380,36736,1,98,1,1.018766756,98,98.48793566,ping
382,36932,1,98,1,1.021390374,98,98.7486631,381,36834,1,98,1,1.018716578,98,98.48663102,ping
383,37030,1,98,1,1.021333333,98,98.74666667,381,36834,1,98,1,1.018716578,98,98.48663102,ping
383,37030,1,98,1,1.021333333,98,98.74666667,382,36932,1,98,1,1.018666667,98,98.48533333,ping
384,37128,1,98,1,1.021276596,98,98.74468085,382,36932,1,98,1,1.018666667,98,98.48533333,ping
384,37128,1,98,1,1.021276596,98,98.74468085,383,37030,1,98,1,1.018617021,98,98.48404255,ping
385,37226,1,98,1,1.021220159,98,98.74270557,383,37030,1,98,1,1.018617021,98,98.48404255,ping
385,37226,1,98,1,1.021220159,98,98.74270557,384,37128,1,98,1,1.018567639,98,98.48275862,ping
386,37324,1,98,1,1.021164021,98,98.74074074,384,37128,1,98,1,1.018567639,98,98.48275862,ping
386,37324,1,98,1,1.021164021,98,98.74074074,385,37226,1,98,1,1.018518519,98,98.48148148,ping
387,37422,1,98,1,1.021108179,98,98.73878628,385,37226,1,98,1,1.018518519,98,98.48148148,ping
387,37422,1,98,1,1.021108179,98,98.73878628,386,37324,1,98,1,1.018469657,98,98.48021108,ping
388,37520,1,98,1,1.021052632,98,98.73684211,386,37324,1,98,1,1.018469657,98,98.48021108,ping
388,37520,1,98,1,1.021052632,98,98.73684211,387,37422,1,98,1,1.018421053,98,98.47894737,ping
389,37618,1,98,1,1.020997375,98,98.73490814,387,37422,1,98,1,1.018421053,98,98.47894737,ping
389,37618,1,98,1,1.020997375,98,98.73490814,388,37520,1,98,1,1.018372703,98,98.47769029,ping
391,37758,2,140,2,1.023560209,140,98.84293194,388,37520,1,98,1,1.018372703,98,98.47769029,ping
391,37758,2,140,2,1.023560209,140,98.84293194,390,37660,2,140,2,1.020942408,140,98.58638743,ping
392,37856,1,98,1,1.023498695,98,98.84073107,390,37660,2,140,2,1.020942408,140,98.58638743,ping
392,37856,1,98,1,1.023498695,98,98.84073107,391,37758,1,98,1,1.020887728,98,98.5848564,ping
393,37954,1,98,1,1.0234375,98,98.83854167,391,37758,1,98,1,1.020887728,98,98.5848564,ping
393,37954,1,98,1,1.0234375,98,98.83854167,392,37856,1,98,1,1.020833333,98,98.58333333,ping
394,38052,1,98,1,1.023376623,98,98.83636364,392,37856,1,98,1,1.020833333,98,98.58333333,ping
394,38052,1,98,1,1.023376623,98,98.83636364,393,37954,1,98,1,1.020779221,98,98.58181818,ping
395,38150,1,98,1,1.023316062,98,98.83419689,393,37954,1,98,1,1.020779221,98,98.58181818,ping
395,38150,1,98,1,1.023316062,98,98.83419689,394,38052,1,98,1,1.020725389,98,98.58031088,ping
396,38248,1,98,1,1.023255814,98,98.83204134,394,38052,1,98,1,1.020725389,98,98.58031088,ping
396,38248,1,98,1,1.023255814,98,98.83204134,395,38150,1,98,1,1.020671835,98,98.57881137,ping
397,38346,1,98,1,1.023195876,98,98.82989691,395,38150,1,98,1,1.020671835,98,98.57881137,ping
397,38346,1,98,1,1.023195876,98,98.82989691,396,38248,1,98,1,1.020618557,98,98.57731959,ping
398,38444,1,98,1,1.023136247,98,98.8277635,396,38248,1,98,1,1.020618557,98,98.57731959,ping
398,38444,1,98,1,1.023136247,98,98.8277635,397,38346,1,98,1,1.020565553,98,98.57583548,ping
399,38542,1,98,1,1.023076923,98,98.82564103,397,38346,1,98,1,1.020565553,98,98.57583548,ping
399,38542,1,98,1,1.023076923,98,98.82564103,398,38444,1,98,1,1.020512821,98,98.57435897,ping
400,38640,1,98,1,1.023017903,98,98.82352941,398,38444,1,98,1,1.020512821,98,98.57435897,ping
400,38640,1,98,1,1.023017903,98,98.82352941,399,38542,1,98,1,1.020460358,98,98.57289003,ping
401,38738,1,98,1,1.022959184,98,98.82142857,399,38542,1,98,1,1.020460358,98,98.57289003,ping
401,38738,1,98,1,1.022959184,98,98.82142857,400,38640,1,98,1,1.020408163,98,98.57142857,ping
402,38836,1,98,1,1.022900763,98,98.81933842,400,38640,1,98,1,1.020408163,98,98.57142857,ping
402,38836,1,98,1,1.022900763,98,98.81933842,401,38738,1,98,1,1.020356234,98,98.56997455,ping
403,38934,1,98,1,1.02284264,98,98.81725888,401,38738,1,98,1,1.020356234,98,98.56997455,ping
403,38934,1,98,1,1.02284264,98,98.81725888,402,38836,1,98,1,1.020304569,98,98.56852792,ping
404,39032,1,98,1,1.02278481,98,98.81518987,402,38836,1,98,1,1.020304569,98,98.56852792,ping
404,39032,1,98,1,1.02278481,98,98.81518987,403,38934,1,98,1,1.020253165,98,98.56708861,ping
405,39130,1,98,1,1.022727273,98,98.81313131,403,38934,1,98,1,1.020253165,98,98.56708861,ping
405,39130,1,98,1,1.022727273,98,98.81313131,404,39032,1,98,1,1.02020202,98,98.56565657,ping
406,39228,1,98,1,1.022670025,98,98.81108312,404,39032,1,98,1,1.02020202,98,98.56565657,ping
406,39228,1,98,1,1.022670025,98,98.81108312,405,39130,1,98,1,1.020151134,98,98.56423174,ping
407,39326,1,98,1,1.022613065,98,98.80904523,405,39130,1,98,1,1.020151134,98,98.56423174,ping
407,39326,1,98,1,1.022613065,98,98.80904523,406,39228,1,98,1,1.020100503,98,98.56281407,ping
408,39424,1,98,1,1.022556391,98,98.80701754,406,39228,1,98,1,1.020100503,98,98.56281407,ping
408,39424,1,98,1,1.022556391,98,98.80701754,407,39326,1,98,1,1.020050125,98,98.56140351,ping
409,39522,1,98,1,1.0225,98,98.805,407,39326,1,98,1,1.020050125,98,98.56140351,ping
409,39522,1,98,1,1.0225,98,98.805,408,39424,1,98,1,1.02,98,98.56,ping
410,39620,1,98,1,1.02244389,98,98.80299252,408,39424,1,98,1,1.02,98,98.56,ping
410,39620,1,98,1,1.02244389,98,98.80299252,409,39522,1,98,1,1.019950125,98,98.55860349,ping
411,39718,1,98,1,1.02238806,98,98.80099502,409,39522,1,98,1,1.019950125,98,98.55860349,ping
411,39718,1,98,1,1.02238806,98,98.80099502,410,39620,1,98,1,1.019900498,98,98.55721393,ping
412,39816,1,98,1,1.022332506,98,98.79900744,410,39620,1,98,1,1.019900498,98,98.55721393,ping
412,39816,1,98,1,1.022332506,98,98.79900744,411,39718,1,98,1,1.019851117,98,98.55583127,ping
413,39914,1,98,1,1.022277228,98,98.7970297,411,39718,1,98,1,1.019851117,98,98.55583127,ping
413,39914,1,98,1,1.022277228,98,98.7970297,412,39816,1,98,1,1.01980198,98,98.55445545,ping
414,40012,1,98,1,1.022222222,98,98.79506173,412,39816,1,98,1,1.01980198,98,98.55445545,ping
414,40012,1,98,1,1.022222222,98,98.79506173,413,39914,1,98,1,1.019753086,98,98.55308642,ping
415,40110,1,98,1,1.022167488,98,98.79310345,413,39914,1,98,1,1.019753086,98,98.55308642,ping
415,40110,1,98,1,1.022167488,98,98.79310345,414,40012,1,98,1,1.019704434,98,98.55172414,ping
416,40208,1,98,1,1.022113022,98,98.79115479,414,40012,1,98,1,1.019704434,98,98.55172414,ping
416,40208,1,98,1,1.022113022,98,98.79115479,415,40110,1,98,1,1.01965602,98,98.55036855,ping
417,40306,1,98,1,1.022058824,98,98.78921569,415,40110,1,98,1,1.01965602,98,98.55036855,ping
417,40306,1,98,1,1.022058824,98,98.78921569,416,40208,1,98,1,1.019607843,98,98.54901961,ping
418,40404,1,98,1,1.02200489,98,98.78728606,416,40208,1,98,1,1.019607843,98,98.54901961,ping
418,40404,1,98,1,1.02200489,98,98.78728606,417,40306,1,98,1,1.019559902,98,98.54767726,ping
419,40502,1,98,1,1.02195122,98,98.78536585,417,40306,1,98,1,1.019559902,98,98.54767726,ping
419,40502,1,98,1,1.02195122,98,98.78536585,418,40404,1,98,1,1.019512195,98,98.54634146,ping
420,40600,1,98,1,1.02189781,98,98.78345499,418,40404,1,98,1,1.019512195,98,98.54634146,ping
420,40600,1,98,1,1.02189781,98,98.78345499,419,40502,1,98,1,1.01946472,98,98.54501217,ping
421,40698,1,98,1,1.02184466,98,98.7815534,419,40502,1,98,1,1.01946472,98,98.54501217,ping
421,40698,1,98,1,1.02184466,98,98.7815534,420,40600,1,98,1,1.019417476,98,98.54368932,ping
422,40796,1,98,1,1.021791768,98,98.77966102,420,40600,1,98,1,1.019417476,98,98.54368932,ping
422,40796,1,98,1,1.021791768,98,98.77966102,421,40698,1,98,1,1.01937046,98,98.54237288,ping
423,40894,1,98,1,1.02173913,98,98.77777778,421,40698,1,98,1,1.01937046,98,98.54237288,ping
423,40894,1,98,1,1.02173913,98,98.77777778,422,40796,1,98,1,1.019323672,98,98.5410628,ping
424,40992,1,98,1,1.021686747,98,98.77590361,422,40796,1,98,1,1.019323672,98,98.5410628,ping
424,40992,1,98,1,1.021686747,98,98.77590361,423,40894,1,98,1,1.019277108,98,98.53975904,ping
425,41090,1,98,1,1.021634615,98,98.77403846,423,40894,1,98,1,1.019277108,98,98.53975904,ping
425,41090,1,98,1,1.021634615,98,98.77403846,424,40992,1,98,1,1.019230769,98,98.53846154,ping
426,41188,1,98,1,1.021582734,98,98.77218225,424,40992,1,98,1,1.019230769,98,98.53846154,ping
426,41188,1,98,1,1.021582734,98,98.77218225,425,41090,1,98,1,1.019184652,98,98.53717026,ping
427,41286,1,98,1,1.0215311,98,98.77033493,425,41090,1,98,1,1.019184652,98,98.53717026,ping
427,41286,1,98,1,1.0215311,98,98.77033493,426,41188,1,98,1,1.019138756,98,98.53588517,ping
428,41384,1,98,1,1.021479714,98,98.76849642,426,41188,1,98,1,1.019138756,98,98.53588517,ping
428,41384,1,98,1,1.021479714,98,98.76849642,427,41286,1,98,1,1.019093079,98,98.53460621,ping
429,41482,1,98,1,1.021428571,98,98.76666667,427,41286,1,98,1,1.019093079,98,98.53460621,ping
429,41482,1,98,1,1.021428571,98,98.76666667,428,41384,1,98,1,1.019047619,98,98.53333333,ping
430,41580,1,98,1,1.021377672,98,98.76484561,428,41384,1,98,1,1.019047619,98,98.53333333,ping
430,41580,1,98,1,1.021377672,98,98.76484561,429,41482,1,98,1,1.019002375,98,98.53206651,ping
431,41678,1,98,1,1.021327014,98,98.76303318,429,41482,1,98,1,1.019002375,98,98.53206651,ping
431,41678,1,98,1,1.021327014,98,98.76303318,430,41580,1,98,1,1.018957346,98,98.53080569,ping
432,41776,1,98,1,1.021276596,98,98.76122931,430,41580,1,98,1,1.018957346,98,98.53080569,ping
432,41776,1,98,1,1.021276596,98,98.76122931,431,41678,1,98,1,1.01891253,98,98.52955083,ping
433,41874,1,98,1,1.021226415,98,98.75943396,431,41678,1,98,1,1.01891253,98,98.52955083,ping
433,41874,1,98,1,1.021226415,98,98.75943396,432,41776,1,98,1,1.018867925,98,98.52830189,ping
434,41972,1,98,1,1.021176471,98,98.75764706,432,41776,1,98,1,1.018867925,98,98.52830189,ping
434,41972,1,98,1,1.021176471,98,98.75764706,433,41874,1,98,1,1.018823529,98,98.52705882,ping
435,42070,1,98,1,1.021126761,98,98.75586854,433,41874,1,98,1,1.018823529,98,98.52705882,ping
435,42070,1,98,1,1.021126761,98,98.75586854,434,41972,1,98,1,1.018779343,98,98.5258216,ping
436,42168,1,98,1,1.021077283,98,98.75409836,434,41972,1,98,1,1.018779343,98,98.5258216,ping
436,42168,1,98,1,1.021077283,98,98.75409836,435,42070,1,98,1,1.018735363,98,98.52459016,ping
437,42266,1,98,1,1.021028037,98,98.75233645,435,42070,1,98,1,1.018735363,98,98.52459016,ping
437,42266,1,98,1,1.021028037,98,98.75233645,436,42168,1,98,1,1.018691589,98,98.52336449,ping
438,42364,1,98,1,1.020979021,98,98.75058275,436,42168,1,98,1,1.018691589,98,98.52336449,ping
438,42364,1,98,1,1.020979021,98,98.75058275,437,42266,1,98,1,1.018648019,98,98.52214452,ping
439,42462,1,98,1,1.020930233,98,98.74883721,437,42266,1,98,1,1.018648019,98,98.52214452,ping
439,42462,1,98,1,1.020930233,98,98.74883721,438,42364,1,98,1,1.018604651,98,98.52093023,ping
441,42602,2,140,2,1.023201856,140,98.84454756,438,42364,1,98,1,1.018604651,98,98.52093023,ping
441,42602,2,140,2,1.023201856,140,98.84454756,440,42504,2,140,2,1.020881671,140,98.61716937,ping
442,42700,1,98,1,1.023148148,98,98.84259259,440,42504,2,140,2,1.020881671,140,98.61716937,ping
442,42700,1,98,1,1.023148148,98,98.84259259,441,42602,1,98,1,1.020833333,98,98.61574074,ping
443,42798,1,98,1,1.023094688,98,98.84064665,441,42602,1,98,1,1.020833333,98,98.61574074,ping
443,42798,1,98,1,1.023094688,98,98.84064665,442,42700,1,98,1,1.020785219,98,98.61431871,ping
444,42896,1,98,1,1.023041475,98,98.83870968,442,42700,1,98,1,1.020785219,98,98.61431871,ping
444,42896,1,98,1,1.023041475,98,98.83870968,443,42798,1,98,1,1.020737327,98,98.61290323,ping
445,42994,1,98,1,1.022988506,98,98.83678161,443,42798,1,98,1,1.020737327,98,98.61290323,ping
445,42994,1,98,1,1.022988506,98,98.83678161,444,42896,1,98,1,1.020689655,98,98.61149425,ping
446,43092,1,98,1,1.02293578,98,98.83486239,444,42896,1,98,1,1.020689655,98,98.61149425,ping
446,43092,1,98,1,1.02293578,98,98.83486239,445,42994,1,98,1,1.020642202,98,98.61009174,ping
447,43190,1,98,1,1.022883295,98,98.83295195,445,42994,1,98,1,1.020642202,98,98.61009174,ping
447,43190,1,98,1,1.022883295,98,98.83295195,446,43092,1,98,1,1.020594966,98,98.60869565,ping
448,43288,1,98,1,1.02283105,98,98.83105023,446,43092,1,98,1,1.020594966,98,98.60869565,ping
448,43288,1,98,1,1.02283105,98,98.83105023,447,43190,1,98,1,1.020547945,98,98.60730594,ping
449,43386,1,98,1,1.022779043,98,98.82915718,447,43190,1,98,1,1.020547945,98,98.60730594,ping
449,43386,1,98,1,1.022779043,98,98.82915718,448,43288,1,98,1,1.020501139,98,98.60592255,ping
450,43484,1,98,1,1.022727273,98,98.82727273,448,43288,1,98,1,1.020501139,98,98.60592255,ping
450,43484,1,98,1,1.022727273,98,98.82727273,449,43386,1,98,1,1.020454545,98,98.60454545,ping
451,43582,1,98,1,1.022675737,98,98.82539683,449,43386,1,98,1,1.020454545,98,98.60454545,ping
451,43582,1,98,1,1.022675737,98,98.82539683,450,43484,1,98,1,1.020408163,98,98.6031746,ping
